"OTU_ID","kingdom","phylum","class","order","family","genus"
"OTU450"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU448"," Fungi "," Olpidiomycota "," GS18 "," unidentified "," unidentified "," unidentified "
"OTU451"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU453","",NA,NA,NA,NA,NA
"OTU452","",NA,NA,NA,NA,NA
"OTU454","",NA,NA,NA,NA,NA
"OTU457"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU455","",NA,NA,NA,NA,NA
"OTU456"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU458","",NA,NA,NA,NA,NA
"OTU459","",NA,NA,NA,NA,NA
"OTU460","",NA,NA,NA,NA,NA
"OTU461","",NA,NA,NA,NA,NA
"OTU463","",NA,NA,NA,NA,NA
"OTU464","",NA,NA,NA,NA,NA
"OTU462","",NA,NA,NA,NA,NA
"OTU465","",NA,NA,NA,NA,NA
"OTU466","",NA,NA,NA,NA,NA
"OTU467"," Fungi "," Glomeromycota "," Paraglomeromycetes "," Paraglomerales "," unidentified "," unidentified "
"OTU469"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU470","",NA,NA,NA,NA,NA
"OTU471"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU468"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU473","",NA,NA,NA,NA,NA
"OTU474","",NA,NA,NA,NA,NA
"OTU472"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Omphalotaceae "," Gymnopus "
"OTU475","",NA,NA,NA,NA,NA
"OTU476","",NA,NA,NA,NA,NA
"OTU477","",NA,NA,NA,NA,NA
"OTU478","",NA,NA,NA,NA,NA
"OTU479","",NA,NA,NA,NA,NA
"OTU480","",NA,NA,NA,NA,NA
"OTU481"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU482","",NA,NA,NA,NA,NA
"OTU485","",NA,NA,NA,NA,NA
"OTU484"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU486","",NA,NA,NA,NA,NA
"OTU483"," Fungi "," Ascomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU487","",NA,NA,NA,NA,NA
"OTU488"," Fungi "," Basidiomycota "," Agaricomycetes "," Boletales "," unidentified "," unidentified "
"OTU489","",NA,NA,NA,NA,NA
"OTU490","",NA,NA,NA,NA,NA
"OTU491","",NA,NA,NA,NA,NA
"OTU493","",NA,NA,NA,NA,NA
"OTU494","",NA,NA,NA,NA,NA
"OTU492"," Fungi "," Chytridiomycota "," Cladochytriomycetes "," Cladochytriales "," Nowakowskiellaceae "," Nowakowskiella "
"OTU495"," Fungi "," Chytridiomycota "," Spizellomycetes "," Spizellomycetales "," unidentified "," unidentified "
"OTU496"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU497"," Fungi "," Rozellomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU498","",NA,NA,NA,NA,NA
"OTU499","",NA,NA,NA,NA,NA
"OTU501","",NA,NA,NA,NA,NA
"OTU500"," Fungi "," Rozellomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU502","",NA,NA,NA,NA,NA
"OTU504"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU503"," Fungi "," Basidiomycota "," Agaricomycetes "," Boletales "," Boletaceae "," Hortiboletus "
"OTU505","",NA,NA,NA,NA,NA
"OTU506","",NA,NA,NA,NA,NA
"OTU508"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU507","",NA,NA,NA,NA,NA
"OTU509","",NA,NA,NA,NA,NA
"OTU510"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU511","",NA,NA,NA,NA,NA
"OTU512"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU514","",NA,NA,NA,NA,NA
"OTU515"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU516"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU513"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Omphalotaceae "," Gymnopus "
"OTU517","",NA,NA,NA,NA,NA
"OTU518"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU520"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU519","",NA,NA,NA,NA,NA
"OTU521","",NA,NA,NA,NA,NA
"OTU523","",NA,NA,NA,NA,NA
"OTU522","",NA,NA,NA,NA,NA
"OTU524"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU526","",NA,NA,NA,NA,NA
"OTU525","",NA,NA,NA,NA,NA
"OTU527"," Fungi "," Rozellomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU528"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU529","",NA,NA,NA,NA,NA
"OTU531"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU530","",NA,NA,NA,NA,NA
"OTU532","",NA,NA,NA,NA,NA
"OTU534","",NA,NA,NA,NA,NA
"OTU533","",NA,NA,NA,NA,NA
"OTU535"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU536"," Fungi "," Chytridiomycota "," Spizellomycetes "," Spizellomycetales "," unidentified "," unidentified "
"OTU537","",NA,NA,NA,NA,NA
"OTU538","",NA,NA,NA,NA,NA
"OTU539"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU541","",NA,NA,NA,NA,NA
"OTU542","",NA,NA,NA,NA,NA
"OTU540","",NA,NA,NA,NA,NA
"OTU543","",NA,NA,NA,NA,NA
"OTU544"," Fungi "," Chytridiomycota "," Spizellomycetes "," Spizellomycetales "," unidentified "," unidentified "
"OTU546","",NA,NA,NA,NA,NA
"OTU545"," Fungi "," Chytridiomycota "," Chytridiomycetes "," Chytridiales "," unidentified "," unidentified "
"OTU547"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU548"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU549","",NA,NA,NA,NA,NA
"OTU551","",NA,NA,NA,NA,NA
"OTU550","",NA,NA,NA,NA,NA
"OTU552","",NA,NA,NA,NA,NA
"OTU553","",NA,NA,NA,NA,NA
"OTU555","",NA,NA,NA,NA,NA
"OTU554","",NA,NA,NA,NA,NA
"OTU556","",NA,NA,NA,NA,NA
"OTU557","",NA,NA,NA,NA,NA
"OTU559","",NA,NA,NA,NA,NA
"OTU558","",NA,NA,NA,NA,NA
"OTU560","",NA,NA,NA,NA,NA
"OTU561"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU562"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," unidentified "," unidentified "
"OTU564","",NA,NA,NA,NA,NA
"OTU563"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU565","",NA,NA,NA,NA,NA
"OTU566","",NA,NA,NA,NA,NA
"OTU567","",NA,NA,NA,NA,NA
"OTU568","",NA,NA,NA,NA,NA
"OTU569","",NA,NA,NA,NA,NA
"OTU571"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU572"," Fungi "," Rozellomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU570"," Fungi "," Mortierellomycota "," Mortierellomycetes "," Mortierellales "," Mortierellaceae "," Mortierella "
"OTU573","",NA,NA,NA,NA,NA
"OTU574","",NA,NA,NA,NA,NA
"OTU576","",NA,NA,NA,NA,NA
"OTU575"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU578"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU577"," Fungi "," Mortierellomycota "," Mortierellomycetes "," Mortierellales "," unidentified "," unidentified "
"OTU579"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU580","",NA,NA,NA,NA,NA
"OTU582"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU584"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU581","",NA,NA,NA,NA,NA
"OTU583","",NA,NA,NA,NA,NA
"OTU585"," Fungi "," Chytridiomycota "," Spizellomycetes "," Spizellomycetales "," Powellomycetaceae "," Geranomyces "
"OTU586"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU588"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU587"," Fungi "," Basidiomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU591","",NA,NA,NA,NA,NA
"OTU589","",NA,NA,NA,NA,NA
"OTU590","",NA,NA,NA,NA,NA
"OTU592","",NA,NA,NA,NA,NA
"OTU593","",NA,NA,NA,NA,NA
"OTU594","",NA,NA,NA,NA,NA
"OTU595"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU596"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU598"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU597","",NA,NA,NA,NA,NA
"OTU599","",NA,NA,NA,NA,NA
"OTU600"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU601","",NA,NA,NA,NA,NA
"OTU602","",NA,NA,NA,NA,NA
"OTU604"," Fungi "," Rozellomycota "," Rozellomycotina_cls_Incertae_sedis "," GS05 "," unidentified "," unidentified "
"OTU603"," Fungi "," Mortierellomycota "," Mortierellomycetes "," Mortierellales "," Mortierellaceae "," Mortierella "
"OTU606","",NA,NA,NA,NA,NA
"OTU608"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU605","",NA,NA,NA,NA,NA
"OTU607","",NA,NA,NA,NA,NA
"OTU609","",NA,NA,NA,NA,NA
"OTU610","",NA,NA,NA,NA,NA
"OTU612","",NA,NA,NA,NA,NA
"OTU614","",NA,NA,NA,NA,NA
"OTU613"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU611"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU615"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU616","",NA,NA,NA,NA,NA
"OTU617"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU618","",NA,NA,NA,NA,NA
"OTU620"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU621","",NA,NA,NA,NA,NA
"OTU619","",NA,NA,NA,NA,NA
"OTU622","",NA,NA,NA,NA,NA
"OTU623"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU624"," Fungi "," Chytridiomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU625","",NA,NA,NA,NA,NA
"OTU626"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU627","",NA,NA,NA,NA,NA
"OTU628","",NA,NA,NA,NA,NA
"OTU630","",NA,NA,NA,NA,NA
"OTU629","",NA,NA,NA,NA,NA
"OTU631"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU632","",NA,NA,NA,NA,NA
"OTU633","",NA,NA,NA,NA,NA
"OTU634"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU635"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU638","",NA,NA,NA,NA,NA
"OTU637"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU636","",NA,NA,NA,NA,NA
"OTU639"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU640"," Fungi "," Chytridiomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU641"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU643"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU642"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU645"," Fungi "," Rozellomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU644"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU646","",NA,NA,NA,NA,NA
"OTU647"," Fungi "," Blastocladiomycota "," Blastocladiomycetes "," Blastocladiales "," Catenariaceae "," Catenomyces "
"OTU648","",NA,NA,NA,NA,NA
"OTU649","",NA,NA,NA,NA,NA
"OTU651"," Fungi "," Rozellomycota "," Rozellomycotina_cls_Incertae_sedis "," GS05 "," unidentified "," unidentified "
"OTU650"," Fungi "," Basidiobolomycota "," Basidiobolomycetes "," Basidiobolales "," Basidiobolaceae "," Basidiobolus "
"OTU652","",NA,NA,NA,NA,NA
"OTU653","",NA,NA,NA,NA,NA
"OTU654"," Fungi "," Rozellomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU655","",NA,NA,NA,NA,NA
"OTU656"," Fungi "," Zoopagomycota "," Zoopagomycetes "," Zoopagales "," Piptocephalidaceae "," Syncephalis "
"OTU657"," Fungi "," Rozellomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU658"," Fungi "," Zoopagomycota "," Zoopagomycetes "," Zoopagales "," unidentified "," unidentified "
"OTU659","",NA,NA,NA,NA,NA
"OTU660"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU661","",NA,NA,NA,NA,NA
"OTU662"," Fungi "," Kickxellomycota "," GS19 "," unidentified "," unidentified "," unidentified "
"OTU663","",NA,NA,NA,NA,NA
"OTU664","",NA,NA,NA,NA,NA
"OTU665","",NA,NA,NA,NA,NA
"OTU666","",NA,NA,NA,NA,NA
"OTU667","",NA,NA,NA,NA,NA
"OTU668","",NA,NA,NA,NA,NA
"OTU669","",NA,NA,NA,NA,NA
"OTU670"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU671","",NA,NA,NA,NA,NA
"OTU672"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU673","",NA,NA,NA,NA,NA
"OTU674","",NA,NA,NA,NA,NA
"OTU675"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU677","",NA,NA,NA,NA,NA
"OTU676","",NA,NA,NA,NA,NA
"OTU678","",NA,NA,NA,NA,NA
"OTU679","",NA,NA,NA,NA,NA
"OTU681"," Fungi "," Rozellomycota "," Rozellomycotina_cls_Incertae_sedis "," GS05 "," unidentified "," unidentified "
"OTU680"," Fungi "," Chytridiomycota "," Spizellomycetes "," Spizellomycetales "," Powellomycetaceae "," Geranomyces "
"OTU683"," Fungi "," Rozellomycota "," Rozellomycotina_cls_Incertae_sedis "," GS04 "," unidentified "," unidentified "
"OTU682","",NA,NA,NA,NA,NA
"OTU686"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU684"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU685"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU689"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU688"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU687","",NA,NA,NA,NA,NA
"OTU691"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU692"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU694"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU693","",NA,NA,NA,NA,NA
"OTU690"," Fungi "," Mortierellomycota "," Mortierellomycetes "," Mortierellales "," unidentified "," unidentified "
"OTU695","",NA,NA,NA,NA,NA
"OTU698","",NA,NA,NA,NA,NA
"OTU697","",NA,NA,NA,NA,NA
"OTU696"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU699","",NA,NA,NA,NA,NA
"OTU701","",NA,NA,NA,NA,NA
"OTU700"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Agaricaceae "," Clarkeinda "
"OTU702"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU706","",NA,NA,NA,NA,NA
"OTU705"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU703","",NA,NA,NA,NA,NA
"OTU707","",NA,NA,NA,NA,NA
"OTU704"," Fungi "," Basidiomycota "," Agaricomycetes "," Boletales "," Boletaceae "," Boletus "
"OTU708","",NA,NA,NA,NA,NA
"OTU709","",NA,NA,NA,NA,NA
"OTU710"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU711"," Fungi "," Kickxellomycota "," GS19 "," unidentified "," unidentified "," unidentified "
"OTU713"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU712","",NA,NA,NA,NA,NA
"OTU714","",NA,NA,NA,NA,NA
"OTU716"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU715"," Fungi "," Rozellomycota "," Rozellomycotina_cls_Incertae_sedis "," GS05 "," unidentified "," unidentified "
"OTU717","",NA,NA,NA,NA,NA
"OTU719","",NA,NA,NA,NA,NA
"OTU720"," Fungi "," Chytridiomycota "," Spizellomycetes "," Spizellomycetales "," Powellomycetaceae "," Geranomyces "
"OTU721","",NA,NA,NA,NA,NA
"OTU718"," Fungi "," Basidiomycota "," Agaricomycetes "," Boletales "," Boletaceae "," Boletus "
"OTU722","",NA,NA,NA,NA,NA
"OTU723","",NA,NA,NA,NA,NA
"OTU724"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU725","",NA,NA,NA,NA,NA
"OTU726","",NA,NA,NA,NA,NA
"OTU727","",NA,NA,NA,NA,NA
"OTU728"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU729","",NA,NA,NA,NA,NA
"OTU730"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU732","",NA,NA,NA,NA,NA
"OTU731","",NA,NA,NA,NA,NA
"OTU733","",NA,NA,NA,NA,NA
"OTU734","",NA,NA,NA,NA,NA
"OTU736"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU735","",NA,NA,NA,NA,NA
"OTU737","",NA,NA,NA,NA,NA
"OTU740"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU739","",NA,NA,NA,NA,NA
"OTU738","",NA,NA,NA,NA,NA
"OTU743"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU741","",NA,NA,NA,NA,NA
"OTU744"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU742","",NA,NA,NA,NA,NA
"OTU745"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU747","",NA,NA,NA,NA,NA
"OTU746"," Fungi "," Chytridiomycota "," Cladochytriomycetes "," Cladochytriales "," unidentified "," unidentified "
"OTU748","",NA,NA,NA,NA,NA
"OTU749","",NA,NA,NA,NA,NA
"OTU752"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU750","",NA,NA,NA,NA,NA
"OTU753","",NA,NA,NA,NA,NA
"OTU754"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU751"," Fungi "," Basidiomycota "," Agaricomycetes "," Boletales "," Boletaceae "," unidentified "
"OTU756"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU755","",NA,NA,NA,NA,NA
"OTU757"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU758","",NA,NA,NA,NA,NA
"OTU759","",NA,NA,NA,NA,NA
"OTU760"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU761"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU763"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU762","",NA,NA,NA,NA,NA
"OTU764"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU765"," Fungi "," Zoopagomycota "," Zoopagomycetes "," Zoopagales "," Piptocephalidaceae "," Syncephalis "
"OTU766","",NA,NA,NA,NA,NA
"OTU768","",NA,NA,NA,NA,NA
"OTU767"," Fungi "," Ascomycota "," Sordariomycetes "," unidentified "," unidentified "," unidentified "
"OTU769","",NA,NA,NA,NA,NA
"OTU770"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU773","",NA,NA,NA,NA,NA
"OTU771"," Fungi "," Mucoromycota "," Endogonomycetes "," GS22 "," unidentified "," unidentified "
