OTU331	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3318042.08FU(1.00)	+
OTU332			
OTU334			
OTU335			
OTU337	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2619623.08FU(0.02)	+
OTU336	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2720927.08FU(0.54)	+
OTU338	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2704044.08FU(0.60)	+
OTU339			
OTU340			
OTU341	k:Fungi(1.00),p:unidentified(0.83),c:unidentified(0.83),o:unidentified(0.83),f:unidentified(0.83),g:unidentified(0.84),s:Fungi_sp|SH3316286.08FU(0.78)	+
OTU342	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2598533.08FU(0.97)	+
OTU343	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2734735.08FU(0.44)	+
OTU344			
OTU345	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH1556248.08FU(0.85)	+
OTU346			
OTU348	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2730006.08FU(1.00)	+
OTU347			
OTU350			
OTU349			
OTU353	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3318043.08FU(1.00)	+
OTU351			
OTU354			
OTU352	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2704044.08FU(0.38)	+
OTU356	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3312802.08FU(1.00)	+
OTU355			
OTU358	k:Fungi(1.00),p:unidentified(0.99),c:unidentified(0.99),o:unidentified(0.99),f:unidentified(0.99),g:unidentified(0.99),s:Fungi_sp|SH2616907.08FU(0.59)	+
OTU357			
OTU361			
OTU362			
OTU360	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH1556248.08FU(0.55)	+
OTU359	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3312802.08FU(1.00)	+
OTU364	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Leotiomycetes_sp|SH3336346.08FU(1.00)	+
OTU363			
OTU365	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2734735.08FU(0.64)	+
OTU366			
OTU368	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2704044.08FU(0.72)	+
OTU370	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2598533.08FU(0.46)	+
OTU367			
OTU369	k:Fungi(1.00),p:Basidiomycota(0.91),c:Agaricomycetes(0.91),o:Boletales(0.91),f:Boletaceae(0.91),g:Strobilomyces(0.91),s:Strobilomyces_sp|SH1568988.08FU(0.91)	+
OTU371	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3317048.08FU(1.00)	+
OTU372			
OTU373			
OTU374			
OTU375			
OTU377			
OTU376			
OTU378			
OTU379			
OTU380			
OTU382			
OTU381			
OTU383	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2734735.08FU(0.47)	+
OTU384			
OTU385	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2734735.08FU(0.46)	+
OTU387	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3312802.08FU(1.00)	+
OTU386			
OTU388			
OTU389			
OTU393	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3312802.08FU(1.00)	+
OTU392			
OTU391			
OTU390	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Physalacriaceae(1.00),g:Armillaria(1.00),s:Armillaria_mellea|SH1577900.08FU(0.88)	+
OTU394	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2720927.08FU(0.73)	+
OTU395	k:Fungi(1.00),p:unidentified(0.84),c:unidentified(0.88),o:unidentified(0.88),f:unidentified(0.88),g:unidentified(0.88),s:Fungi_sp|SH3316286.08FU(0.84)	+
OTU396			
OTU397			
OTU398	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2598533.08FU(0.48)	+
OTU399	k:Fungi(1.00),p:unidentified(0.97),c:unidentified(0.97),o:unidentified(0.97),f:unidentified(0.98),g:unidentified(0.99),s:Fungi_sp|SH2616907.08FU(0.20)	+
OTU400	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3215094.08FU(0.01)	+
OTU401			
OTU403			
OTU402			
OTU404			
OTU405	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH1556249.08FU(0.99)	+
OTU406			
OTU407	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2619593.08FU(1.00)	+
OTU408			
OTU409			
OTU410	k:Fungi(1.00),p:Rozellomycota(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Rozellomycota_sp|SH3335658.08FU(1.00)	+
OTU411			
OTU412			
OTU413			
OTU415	k:Fungi(1.00),p:Chytridiomycota(1.00),c:Chytridiomycetes(0.88),o:Chytridiales(0.88),f:Chytriomycetaceae(0.80),g:Chytriomyces(0.62),s:Chytriomyces_hyalinus|SH1510381.08FU(0.10)	+
OTU414			
OTU416			
OTU417	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH1556249.08FU(0.18)	+
OTU418			
OTU420	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2720927.08FU(0.76)	+
OTU419	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH1160470.08FU(0.33)	+
OTU421	k:Fungi(1.00),p:Ascomycota(0.99),c:Saccharomycetes(0.99),o:Saccharomycetales(0.99),f:unidentified(0.99),g:unidentified(1.00),s:Saccharomycetales_sp|SH1241191.08FU(0.99)	+
OTU422			
OTU423	k:Fungi(1.00),p:Rozellomycota(1.00),c:unidentified(0.70),o:unidentified(0.70),f:unidentified(1.00),g:unidentified(1.00),s:Rozellomycota_sp|SH3218012.08FU(0.26)	+
OTU424			
OTU425			
OTU426			
OTU428			
OTU427			
OTU429			
OTU430			
OTU431	k:Fungi(1.00),p:unidentified(0.97),c:unidentified(0.97),o:unidentified(0.97),f:unidentified(0.97),g:unidentified(0.97),s:Fungi_sp|SH3317048.08FU(0.79)	+
OTU432			
OTU434	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3232027.08FU(0.87)	+
OTU433			
OTU435	k:Fungi(1.00),p:unidentified(0.94),c:unidentified(0.94),o:unidentified(0.94),f:unidentified(0.96),g:unidentified(0.96),s:Fungi_sp|SH3320500.08FU(0.94)	+
OTU436			
OTU437			
OTU438	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3317048.08FU(1.00)	+
OTU439			
OTU440			
OTU441			
OTU442	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2730047.08FU(0.68)	+
OTU444	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2750664.08FU(0.48)	+
OTU445	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3320500.08FU(1.00)	+
OTU443	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Boletales(0.99),f:unidentified(0.62),g:unidentified(0.62),s:Boletales_sp|SH1610859.08FU(0.59)	+
OTU446			
OTU447			
OTU449			
OTU450	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2750882.08FU(0.05)	+
OTU448	k:Fungi(1.00),p:Olpidiomycota(0.94),c:GS18(0.94),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:GS18_sp|SH3315122.08FU(0.94)	+
OTU451	k:Fungi(1.00),p:unidentified(0.78),c:unidentified(0.81),o:unidentified(0.81),f:unidentified(0.83),g:unidentified(0.83),s:Fungi_sp|SH3316286.08FU(0.78)	+
OTU453			
OTU452			
OTU454			
OTU457	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3332738.08FU(1.00)	+
OTU455			
OTU456	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3318042.08FU(0.98)	+
OTU458			
OTU459			
OTU460			
OTU461			
OTU463			
OTU464			
OTU462			
OTU465			
OTU466			
OTU467	k:Fungi(1.00),p:Glomeromycota(1.00),c:Paraglomeromycetes(0.98),o:Paraglomerales(0.98),f:unidentified(0.90),g:unidentified(0.90),s:Paraglomerales_sp|SH2739369.08FU(0.88)	+
OTU469	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3319346.08FU(0.79)	+
OTU470			
OTU471	k:Fungi(1.00),p:unidentified(0.90),c:unidentified(0.90),o:unidentified(0.90),f:unidentified(0.90),g:unidentified(0.92),s:Fungi_sp|SH3317337.08FU(0.90)	+
OTU468	k:Fungi(1.00),p:unidentified(0.91),c:unidentified(0.91),o:unidentified(0.91),f:unidentified(0.91),g:unidentified(0.91),s:Fungi_sp|SH3316286.08FU(0.91)	+
OTU473			
OTU474			
OTU472	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Omphalotaceae(1.00),g:Gymnopus(1.00),s:Gymnopus_dichrous|SH1611809.08FU(0.86)	+
OTU475			
OTU476			
OTU477			
OTU478			
OTU479			
OTU480			
OTU481	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2619611.08FU(0.11)	+
OTU482			
OTU485			
OTU484	k:Fungi(1.00),p:unidentified(0.69),c:unidentified(0.69),o:unidentified(0.69),f:unidentified(0.69),g:unidentified(0.72),s:Fungi_sp|SH3316286.08FU(0.69)	+
OTU486			
OTU483	k:Fungi(1.00),p:Ascomycota(0.99),c:unidentified(0.97),o:unidentified(0.97),f:unidentified(0.99),g:unidentified(0.99),s:Ascomycota_sp|SH1242259.08FU(0.97)	+
OTU487			
OTU488	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Boletales(1.00),f:unidentified(0.69),g:unidentified(0.69),s:Boletales_sp|SH1610859.08FU(0.65)	+
OTU489			
OTU490			
OTU491			
OTU493			
OTU494			
OTU492	k:Fungi(1.00),p:Chytridiomycota(0.37),c:Cladochytriomycetes(0.13),o:Cladochytriales(0.13),f:Nowakowskiellaceae(0.13),g:Nowakowskiella(0.13),s:Nowakowskiella_sp|SH3596126.08FU(0.02)	+
OTU495	k:Fungi(1.00),p:Chytridiomycota(1.00),c:Spizellomycetes(1.00),o:Spizellomycetales(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Spizellomycetales_sp|SH3333604.08FU(1.00)	+
OTU496	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3568770.08FU(0.89)	+
OTU497	k:Fungi(1.00),p:Rozellomycota(1.00),c:unidentified(0.95),o:unidentified(0.95),f:unidentified(1.00),g:unidentified(1.00),s:Rozellomycota_sp|SH3324509.08FU(0.60)	+
OTU498			
OTU499			
OTU501			
OTU500	k:Fungi(1.00),p:Rozellomycota(0.99),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Rozellomycota_sp|SH3326918.08FU(0.98)	+
OTU502			
OTU504	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2619592.08FU(0.01)	+
OTU503	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Boletales(1.00),f:Boletaceae(0.47),g:Hortiboletus(0.46),s:Hortiboletus_rubellus|SH1610859.08FU(0.46)	+
OTU505			
OTU506			
OTU508	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3207977.08FU(0.11)	+
OTU507			
OTU509			
OTU510	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2734735.08FU(0.51)	+
OTU511			
OTU512	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3312802.08FU(1.00)	+
OTU514			
OTU515	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3223939.08FU(0.22)	+
OTU516	k:Fungi(1.00),p:unidentified(0.99),c:unidentified(0.99),o:unidentified(0.99),f:unidentified(0.99),g:unidentified(0.99),s:Fungi_sp|SH2726795.08FU(0.31)	+
OTU513	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Omphalotaceae(0.99),g:Gymnopus(0.99),s:Gymnopus_dichrous|SH1611809.08FU(0.86)	+
OTU517			
OTU518	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3568755.08FU(0.32)	+
OTU520	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3319347.08FU(0.83)	+
OTU519			
OTU521			
OTU523			
OTU522			
OTU524	k:Fungi(1.00),p:unidentified(0.98),c:unidentified(0.98),o:unidentified(0.98),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3320500.08FU(0.98)	+
OTU526			
OTU525			
OTU527	k:Fungi(1.00),p:Rozellomycota(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Rozellomycota_sp|SH3326823.08FU(0.51)	+
OTU528	k:Fungi(1.00),p:unidentified(0.92),c:unidentified(0.92),o:unidentified(0.92),f:unidentified(0.92),g:unidentified(0.92),s:Fungi_sp|SH3317337.08FU(0.92)	+
OTU529			
OTU531	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2721283.08FU(0.40)	+
OTU530			
OTU532			
OTU534			
OTU533			
OTU535	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2730623.08FU(0.28)	+
OTU536	k:Fungi(1.00),p:Chytridiomycota(1.00),c:Spizellomycetes(1.00),o:Spizellomycetales(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Spizellomycetales_sp|SH1657576.08FU(1.00)	+
OTU537			
OTU538			
OTU539	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3568781.08FU(0.31)	+
OTU541			
OTU542			
OTU540			
OTU543			
OTU544	k:Fungi(1.00),p:Chytridiomycota(1.00),c:Spizellomycetes(1.00),o:Spizellomycetales(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Spizellomycetales_sp|SH3333602.08FU(1.00)	+
OTU546			
OTU545	k:Fungi(1.00),p:Chytridiomycota(1.00),c:Chytridiomycetes(1.00),o:Chytridiales(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Chytridiales_sp|SH1555284.08FU(1.00)	+
OTU547	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3337233.08FU(0.35)	+
OTU548	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3568781.08FU(0.40)	+
OTU549			
OTU551			
OTU550			
OTU552			
OTU553			
OTU555			
OTU554			
OTU556			
OTU557			
OTU559			
OTU558			
OTU560			
OTU561	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2720721.08FU(0.98)	+
OTU562	k:Fungi(1.00),p:Ascomycota(0.89),c:Dothideomycetes(0.89),o:Pleosporales(0.89),f:unidentified(1.00),g:unidentified(1.00),s:Pleosporales_sp|SH2722423.08FU(0.89)	+
OTU564			
OTU563	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3230492.08FU(1.00)	+
OTU565			
OTU566			
OTU567			
OTU568			
OTU569			
OTU571	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3337232.08FU(0.93)	+
OTU572	k:Fungi(1.00),p:Rozellomycota(0.93),c:unidentified(0.57),o:unidentified(0.57),f:unidentified(0.95),g:unidentified(0.97),s:Rozellomycota_sp|SH3218012.08FU(0.12)	+
OTU570	k:Fungi(1.00),p:Mortierellomycota(1.00),c:Mortierellomycetes(0.75),o:Mortierellales(0.75),f:Mortierellaceae(0.67),g:Mortierella(0.67),s:Mortierella_sp|SH1516860.08FU(0.67)	+
OTU573			
OTU574			
OTU576			
OTU575	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2619597.08FU(0.48)	+
OTU578	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2748764.08FU(0.10)	+
OTU577	k:Fungi(1.00),p:Mortierellomycota(1.00),c:Mortierellomycetes(0.79),o:Mortierellales(0.79),f:unidentified(0.99),g:unidentified(0.99),s:Mortierellales_sp|SH2723431.08FU(0.50)	+
OTU579	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3337233.08FU(1.00)	+
OTU580			
OTU582	k:Fungi(1.00),p:unidentified(0.99),c:unidentified(0.99),o:unidentified(0.99),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3336261.08FU(0.19)	+
OTU584	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3337232.08FU(0.48)	+
OTU581			
OTU583			
OTU585	k:Fungi(1.00),p:Chytridiomycota(1.00),c:Spizellomycetes(1.00),o:Spizellomycetales(1.00),f:Powellomycetaceae(1.00),g:Geranomyces(1.00),s:Geranomyces_variabilis|SH1542656.08FU(1.00)	+
OTU586	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3568781.08FU(0.47)	+
OTU588	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3568787.08FU(0.36)	+
OTU587	k:Fungi(1.00),p:Basidiomycota(0.96),c:unidentified(0.96),o:unidentified(0.96),f:unidentified(1.00),g:unidentified(1.00),s:Basidiomycota_sp|SH1564074.08FU(0.96)	+
OTU591			
OTU589			
OTU590			
OTU592			
OTU593			
OTU594			
OTU595	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3568755.08FU(0.33)	+
OTU596	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2720514.08FU(1.00)	+
OTU598	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2730623.08FU(0.56)	+
OTU597			
OTU599			
OTU600	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3220025.08FU(0.85)	+
OTU601			
OTU602			
OTU604	k:Fungi(1.00),p:Rozellomycota(0.99),c:Rozellomycotina_cls_Incertae_sedis(0.99),o:GS05(0.99),f:unidentified(0.99),g:unidentified(0.99),s:GS05_sp|SH3346347.08FU(0.97)	+
OTU603	k:Fungi(1.00),p:Mortierellomycota(1.00),c:Mortierellomycetes(0.83),o:Mortierellales(0.83),f:Mortierellaceae(0.80),g:Mortierella(0.80),s:Mortierella_sp|SH1516860.08FU(0.80)	+
OTU606			
OTU608	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3207979.08FU(0.24)	+
OTU605			
OTU607			
OTU609			
OTU610			
OTU612			
OTU614			
OTU613	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3568755.08FU(0.32)	+
OTU611	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3315124.08FU(1.00)	+
OTU615	k:Fungi(1.00),p:unidentified(0.83),c:unidentified(0.83),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3315123.08FU(0.83)	+
OTU616			
OTU617	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3323995.08FU(0.99)	+
OTU618			
OTU620	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3568755.08FU(0.56)	+
OTU621			
OTU619			
OTU622			
OTU623	k:Fungi(1.00),p:unidentified(0.96),c:unidentified(0.96),o:unidentified(0.96),f:unidentified(0.99),g:unidentified(0.99),s:Fungi_sp|SH3325068.08FU(0.65)	+
OTU624	k:Fungi(1.00),p:Chytridiomycota(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Chytridiomycota_sp|SH3322028.08FU(1.00)	+
OTU625			
OTU626	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3568755.08FU(0.54)	+
OTU627			
OTU628			
OTU630			
OTU629			
OTU631	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3336261.08FU(1.00)	+
OTU632			
OTU633			
OTU634	k:Fungi(1.00),p:unidentified(0.96),c:unidentified(0.96),o:unidentified(0.96),f:unidentified(0.99),g:unidentified(0.99),s:Fungi_sp|SH3568683.08FU(0.17)	+
OTU635	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2726518.08FU(0.59)	+
OTU638			
OTU637	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3568755.08FU(0.91)	+
OTU636			
OTU639	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3330495.08FU(0.97)	+
OTU640	k:Fungi(1.00),p:Chytridiomycota(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Chytridiomycota_sp|SH3329442.08FU(1.00)	+
OTU641	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3320500.08FU(1.00)	+
OTU643	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH1159947.08FU(0.96)	+
